t,Adoption_ActiveAddresses,Adoption_TxCount,Distribution_MinerRevenue,Market_HashRate,Market_Difficulty
2023-05-20,559902.0,515474.0,28738962.120203372,369469365.7613961,49549703178593.0
2023-05-21,559902.0,486625.0,27415847.9731961,371932494.8664721,49549703178593.0
2023-05-22,604303.0,486625.0,27415847.9731961,371932494.8664721,49549703178593.0
2023-05-23,604303.0,519870.0,28129493.496464286,379321882.1817001,49549703178593.0
2023-05-24,617027.0,519870.0,28129493.496464286,379321882.1817001,49549703178593.0
2023-05-25,617027.0,460167.0,27253825.798840698,371932494.8664721,49549703178593.0
2023-05-26,738629.0,460167.0,27253825.798840698,371932494.8664721,49549703178593.0
2023-05-27,738629.0,471633.0,25895617.414968994,357153720.2360163,49549703178593.0
2023-05-28,647993.0,471633.0,25895617.414968994,357153720.2360163,49549703178593.0
2023-05-29,647993.0,550324.0,30580345.092994474,399026915.0223079,49549703178593.0
2023-05-30,713954.0,550324.0,30580345.092994474,399026915.0223079,49549703178593.0
2023-05-31,713954.0,421579.0,25853003.322265837,349729770.9452385,49896188532214.63
2023-06-01,678136.0,421579.0,25853003.322265837,349729770.9452385,49896188532214.63
2023-06-02,678136.0,479437.0,30128726.13526578,417687139.0684004,51234338863443.0
2023-06-03,635282.0,479437.0,30128726.13526578,417687139.0684004,51234338863443.0
2023-06-04,635282.0,364020.0,26178919.49258366,376937174.2812394,51234338863443.0
2023-06-05,610475.0,364020.0,26178919.49258366,376937174.2812394,51234338863443.0
2023-06-06,610475.0,462072.0,27031043.478327114,384577792.6788321,51234338863443.0
2023-06-07,734954.0,462072.0,27031043.478327114,384577792.6788321,51234338863443.0
2023-06-08,734954.0,407006.0,27695869.968815308,392218411.07642484,51234338863443.0
2023-06-09,676835.0,407006.0,27695869.968815308,392218411.07642484,51234338863443.0
2023-06-10,676835.0,365369.0,26188014.77306707,392218411.07642484,51234338863443.0
2023-06-11,561469.0,365369.0,26188014.77306707,392218411.07642484,51234338863443.0
2023-06-12,561469.0,370634.0,26511537.377856184,399859029.4740175,51234338863443.0
2023-06-13,682607.0,370634.0,26511537.377856184,399859029.4740175,51234338863443.0
2023-06-14,682607.0,330658.0,20934320.22248748,312388214.96659184,51935360722908.66
2023-06-15,689182.0,330658.0,20934320.22248748,312388214.96659184,51935360722908.66
2023-06-16,689182.0,512202.0,25815640.766585577,398160232.4659646,52350439455487.0
2023-06-17,662278.0,512202.0,25815640.766585577,398160232.4659646,52350439455487.0
2023-06-18,662278.0,439868.0,25864498.312777586,392955523.5448409,52350439455487.0
2023-06-19,614017.0,439868.0,25864498.312777586,392955523.5448409,52350439455487.0
2023-06-20,614017.0,447715.0,24496915.027535625,353920206.636413,52350439455487.0
2023-06-21,693078.0,447715.0,24496915.027535625,353920206.636413,52350439455487.0
2023-06-22,693078.0,392041.0,27140370.526518404,356522561.09697485,52350439455487.0
2023-06-23,707501.0,392041.0,27140370.526518404,356522561.09697485,52350439455487.0
2023-06-24,707501.0,361437.0,29007262.104907636,379943751.2420316,52350439455487.0
2023-06-25,656558.0,361437.0,29007262.104907636,379943751.2420316,52350439455487.0
2023-06-26,656558.0,403979.0,29036935.726409893,379943751.2420316,52350439455487.0
2023-06-27,707936.0,403979.0,29036935.726409893,379943751.2420316,52350439455487.0
2023-06-28,707936.0,331278.0,21378015.35699098,280545974.4417444,52255759843018.72
2023-06-29,726305.0,331278.0,21378015.35699098,280545974.4417444,52255759843018.72
2023-06-30,726305.0,445197.0,31268571.422430255,397786579.2301125,50646206431058.0
2023-07-01,622117.0,445197.0,31268571.422430255,397786579.2301125,50646206431058.0
2023-07-02,622117.0,309920.0,33775253.848481484,430515854.7363876,50646206431058.0
2023-07-03,655439.0,309920.0,33775253.848481484,430515854.7363876,50646206431058.0
2023-07-04,655439.0,378556.0,28640397.54593083,357504393.99162006,50646206431058.0
2023-07-05,716586.0,378556.0,28640397.54593083,357504393.99162006,50646206431058.0
2023-07-06,716586.0,392688.0,27125275.64271407,349951484.25940275,50646206431058.0
2023-07-07,773326.0,392688.0,27125275.64271407,349951484.25940275,50646206431058.0
2023-07-08,773326.0,573697.0,34114021.652351,448139310.7782279,50646206431058.0
2023-07-09,732590.0,573697.0,34114021.652351,448139310.7782279,50646206431058.0
2023-07-10,732590.0,507115.0,29651100.59188326,387716032.92048943,50646206431058.0
2023-07-11,686922.0,507115.0,29651100.59188326,387716032.92048943,50646206431058.0
2023-07-12,686922.0,478320.0,28532856.624235082,382989765.58074266,53503052179805.375
2023-07-13,678891.0,478320.0,28532856.624235082,382989765.58074266,53503052179805.375
2023-07-14,678891.0,421666.0,27519041.337585144,369831574.5386234,53911173001055.0
2023-07-15,732135.0,421666.0,27519041.337585144,369831574.5386234,53911173001055.0
2023-07-16,732135.0,595145.0,29842687.815297596,415390536.6194682,53911173001055.0
2023-07-17,703876.0,595145.0,29842687.815297596,415390536.6194682,53911173001055.0
2023-07-18,703876.0,582684.0,31319782.33021599,434150109.2409926,53911173001055.0
2023-07-19,745057.0,582684.0,31319782.33021599,434150109.2409926,53911173001055.0
2023-07-20,745057.0,400400.0,24707512.102940787,343032185.0793028,53911173001055.0
2023-07-21,657357.0,400400.0,24707512.102940787,343032185.0793028,53911173001055.0
2023-07-22,657357.0,288750.0,26432278.228747524,359111818.75489503,53911173001055.0
2023-07-23,691587.0,288750.0,26432278.228747524,359111818.75489503,53911173001055.0
2023-07-24,691587.0,529923.0,28407356.750944234,401990841.889808,53911173001055.0
2023-07-25,734826.0,529923.0,28407356.750944234,401990841.889808,53911173001055.0
2023-07-26,734826.0,452746.0,26926803.941132326,381190141.57452464,53251647610383.75
2023-07-27,713630.0,452746.0,26926803.941132326,381190141.57452464,53251647610383.75
2023-07-28,713630.0,449225.0,26233809.358800165,364175630.2712082,52328312063444.0
2023-07-29,694496.0,449225.0,26233809.358800165,364175630.2712082,52328312063444.0
2023-07-30,694496.0,645854.0,31692642.533020645,437010756.32545,52328312063444.0
2023-07-31,677346.0,645854.0,31692642.533020645,437010756.32545,52328312063444.0
2023-08-01,677346.0,412219.0,26122899.546493188,361574375.76927114,52328312063444.0
2023-08-02,698941.0,412219.0,26122899.546493188,361574375.76927114,52328312063444.0
2023-08-03,698941.0,476007.0,28247538.053915504,392789429.79251754,52328312063444.0
2023-08-04,641787.0,476007.0,28247538.053915504,392789429.79251754,52328312063444.0
2023-08-05,641787.0,500723.0,28591503.046726555,400593193.2983291,52328312063444.0
2023-08-06,771973.0,500723.0,28591503.046726555,400593193.2983291,52328312063444.0
2023-08-07,771973.0,427534.0,27209670.747621182,379783157.2828315,52328312063444.0
2023-08-08,616643.0,427534.0,27209670.747621182,379783157.2828315,52328312063444.0
2023-08-09,616643.0,506746.0,30918658.40601437,421650114.697692,52358969387622.18
2023-08-10,711323.0,506746.0,30918658.40601437,421650114.697692,52358969387622.18
2023-08-11,711323.0,506538.0,28454990.93611478,393261324.6401588,52391178981379.0
2023-08-12,703004.0,506538.0,28454990.93611478,393261324.6401588,52391178981379.0
2023-08-13,703004.0,497112.0,25585662.894784916,351591250.5061022,52391178981379.0
2023-08-14,723900.0,497112.0,25585662.894784916,351591250.5061022,52391178981379.0
2023-08-15,723900.0,583063.0,31915144.915740907,445348917.3077294,52391178981379.0
2023-08-16,669749.0,583063.0,31915144.915740907,445348917.3077294,52391178981379.0
2023-08-17,669749.0,502274.0,28424682.20544334,406283222.8070514,52391178981379.0
2023-08-18,783855.0,502274.0,28424682.20544334,406283222.8070514,52391178981379.0
2023-08-19,783855.0,519780.0,23221911.614093296,364613148.6729948,52391178981379.0
2023-08-20,691316.0,519780.0,23221911.614093296,364613148.6729948,52391178981379.0
2023-08-21,691316.0,550074.0,27340334.701749604,429722639.5074582,52391178981379.0
2023-08-22,633631.0,550074.0,27340334.701749604,429722639.5074582,52391178981379.0
2023-08-23,633631.0,417822.0,23718914.63540224,392623891.9211836,55621444139430.0
2023-08-24,660102.0,417822.0,23718914.63540224,392623891.9211836,55621444139430.0
2023-08-25,660102.0,425192.0,22467915.225991674,373269193.0236605,55621444139430.0
2023-08-26,747932.0,425192.0,22467915.225991674,373269193.0236605,55621444139430.0
2023-08-27,747932.0,413594.0,19271798.243833873,320735010.301812,55621444139430.0
2023-08-28,636935.0,413594.0,19271798.243833873,320735010.301812,55621444139430.0
2023-08-29,636935.0,500301.0,26890150.788067795,436863203.68695074,55621444139430.0
2023-08-30,665354.0,500301.0,26890150.788067795,436863203.68695074,55621444139430.0
2023-08-31,665354.0,437435.0,24961857.55441304,398153805.89190453,55621444139430.0
2023-09-01,769950.0,437435.0,24961857.55441304,398153805.89190453,55621444139430.0
2023-09-02,769950.0,539748.0,25144099.92728905,420273461.77478814,55621444139430.0
2023-09-03,696368.0,539748.0,25144099.92728905,420273461.77478814,55621444139430.0
2023-09-04,696368.0,573196.0,25039640.94070276,411978590.8187068,55621444139430.0
2023-09-05,753968.0,573196.0,25039640.94070276,411978590.8187068,55621444139430.0
2023-09-06,753968.0,485357.0,22504229.026187494,364419397.2930779,54302721812289.63
2023-09-07,785059.0,485357.0,22504229.026187494,364419397.2930779,54302721812289.63
2023-09-08,785059.0,414799.0,22598608.962329462,358011817.6300677,54150142369480.0
2023-09-09,927787.0,414799.0,22598608.962329462,358011817.6300677,54150142369480.0
2023-09-10,927787.0,558395.0,24948509.55641232,395697272.1174433,54150142369480.0
2023-09-11,719793.0,558395.0,24948509.55641232,395697272.1174433,54150142369480.0
2023-09-12,719793.0,462328.0,23588981.36153588,379546363.0514252,54150142369480.0
2023-09-13,802393.0,462328.0,23588981.36153588,379546363.0514252,54150142369480.0
2023-09-14,802393.0,576215.0,27600711.13450581,436074544.7824885,54150142369480.0
2023-09-15,1017545.0,576215.0,27600711.13450581,436074544.7824885,54150142369480.0
2023-09-16,1017545.0,593144.0,26464639.493225966,417231817.5388007,54150142369480.0
2023-09-17,854606.0,593144.0,26464639.493225966,417231817.5388007,54150142369480.0
2023-09-18,854606.0,635845.0,27760078.561090413,419923635.7164705,54150142369480.0
2023-09-19,741822.0,635845.0,27760078.561090413,419923635.7164705,54150142369480.0
2023-09-20,741822.0,551783.0,26065716.14019558,414558853.7494199,57119871304635.0
2023-09-21,763149.0,551783.0,26065716.14019558,414558853.7494199,57119871304635.0
2023-09-22,763149.0,441679.0,22706065.06682296,366288302.28544635,57119871304635.0
2023-09-23,882768.0,441679.0,22706065.06682296,366288302.28544635,57119871304635.0
2023-09-24,882768.0,441181.0,25269067.88255642,414558853.7494199,57119871304635.0
2023-09-25,635909.0,441181.0,25269067.88255642,414558853.7494199,57119871304635.0
2023-09-26,635909.0,309789.0,23061586.50874123,386164411.7117884,57119871304635.0
2023-09-27,621414.0,309789.0,23061586.50874123,386164411.7117884,57119871304635.0
2023-09-28,621414.0,378975.0,25747626.191917732,414558853.7494199,57119871304635.0
2023-09-29,713902.0,378975.0,25747626.191917732,414558853.7494199,57119871304635.0
2023-09-30,713902.0,275474.0,23854988.05610223,391843300.11931473,57119871304635.0
2023-10-01,613394.0,275474.0,23854988.05610223,391843300.11931473,57119871304635.0
2023-10-02,613394.0,344263.0,28329529.39362417,445792739.99081457,57119871304635.0
2023-10-03,676161.0,344263.0,28329529.39362417,445792739.99081457,57119871304635.0
2023-10-04,676161.0,287430.0,23240602.983478393,373280259.4846018,57321508229258.0
2023-10-05,687363.0,287430.0,23240602.983478393,373280259.4846018,57321508229258.0
2023-10-06,687363.0,298650.0,28870637.172927104,455914820.74455184,57321508229258.0
2023-10-07,596825.0,298650.0,28870637.172927104,455914820.74455184,57321508229258.0
2023-10-08,596825.0,242440.0,27314613.070051916,421721209.1887104,57321508229258.0
2023-10-09,599404.0,242440.0,27314613.070051916,421721209.1887104,57321508229258.0
2023-10-10,599404.0,285060.0,28707330.94272675,461613756.0038587,57321508229258.0
2023-10-11,607097.0,285060.0,28707330.94272675,461613756.0038587,57321508229258.0
2023-10-12,607097.0,267090.0,28303571.441823736,470162158.89281905,57321508229258.0
2023-10-13,662518.0,267090.0,28303571.441823736,470162158.89281905,57321508229258.0
2023-10-14,662518.0,265220.0,25258288.02604316,416022273.9294035,57321508229258.0
2023-10-15,571061.0,265220.0,25258288.02604316,416022273.9294035,57321508229258.0
2023-10-16,571061.0,299782.0,25518086.84010881,416156889.9191482,59373391582489.234
2023-10-17,645537.0,299782.0,25518086.84010881,416156889.9191482,59373391582489.234
2023-10-18,645537.0,271345.0,26281695.00654422,439908490.27425945,61030681983176.0
2023-10-19,649723.0,271345.0,26281695.00654422,439908490.27425945,61030681983176.0
2023-10-20,649723.0,295888.0,26023036.304821745,406536122.04655695,61030681983176.0
2023-10-21,640544.0,295888.0,26023036.304821745,406536122.04655695,61030681983176.0
2023-10-22,640544.0,252457.0,28981484.98366903,464179303.53077024,61030681983176.0
2023-10-23,660705.0,252457.0,28981484.98366903,464179303.53077024,61030681983176.0
2023-10-24,660705.0,373854.0,28536795.17404676,382265308.79004604,61030681983176.0
2023-10-25,812853.0,373854.0,28536795.17404676,382265308.79004604,61030681983176.0
2023-10-26,812853.0,431256.0,33251001.232997146,455077748.5595787,61030681983176.0
2023-10-27,801082.0,431256.0,33251001.232997146,455077748.5595787,61030681983176.0
2023-10-28,801082.0,564383.0,34772370.76564866,485416265.1302173,61030681983176.0
2023-10-29,672955.0,564383.0,34772370.76564866,485416265.1302173,61030681983176.0
2023-10-30,672955.0,463202.0,35089903.5789379,482540025.495944,62224673386140.1
2023-10-31,782062.0,463202.0,35089903.5789379,482540025.495944,62224673386140.1
2023-11-01,782062.0,463644.0,32922837.157770928,462656326.7648482,62463471666732.97
2023-11-02,806444.0,463644.0,32922837.157770928,462656326.7648482,62463471666732.97
2023-11-03,806444.0,452354.0,30526523.557337712,422290338.52361983,62463471666733.0
2023-11-04,957847.0,452354.0,30526523.557337712,422290338.52361983,62463471666733.0
2023-11-05,957847.0,673375.0,38240754.28128319,506127391.02463263,62463471666732.88
2023-11-06,725183.0,673375.0,38240754.28128319,506127391.02463263,62463471666732.88
2023-11-07,725183.0,450371.0,32192116.297135763,412975110.4679518,62463471666733.0
2023-11-08,837044.0,450371.0,32192116.297135763,412975110.4679518,62463471666733.0
2023-11-09,837044.0,573466.0,42386514.038143665,444025870.65351206,62463471666733.0
2023-11-10,848433.0,573466.0,42386514.038143665,444025870.65351206,62463471666733.0
2023-11-11,848433.0,627529.0,42293293.39069208,496812162.9689646,62463471666732.9
2023-11-12,880975.0,627529.0,42293293.39069208,496812162.9689646,62463471666732.9
2023-11-13,880975.0,428507.0,31884004.88571462,389037994.7160368,64678587803497.0
2023-11-14,745056.0,428507.0,31884004.88571462,389037994.7160368,64678587803497.0
2023-11-15,745056.0,561942.0,38830543.630601875,475848125.7683755,64678587803496.945
2023-11-16,813390.0,561942.0,38830543.630601875,475848125.7683755,64678587803496.945
2023-11-17,813390.0,536644.0,43669781.8707609,482278505.8463265,64678587803496.93
2023-11-18,748237.0,536644.0,43669781.8707609,482278505.8463265,64678587803496.93
2023-11-19,748237.0,710579.0,46808749.511597805,546582306.6258367,64678587803496.82
2023-11-20,804527.0,710579.0,46808749.511597805,546582306.6258367,64678587803496.82
2023-11-21,804527.0,522593.0,41691019.301160336,488708885.9242776,64678587803496.92
2023-11-22,777966.0,522593.0,41691019.301160336,488708885.9242776,64678587803496.92
2023-11-23,777966.0,587706.0,42565103.66364608,472632935.72940004,64678587803496.95
2023-11-24,841609.0,587706.0,42565103.66364608,472632935.72940004,64678587803496.95
2023-11-25,841609.0,617234.0,41000040.53691879,511215216.1971062,64678587803496.88
2023-11-26,817987.0,617234.0,41000040.53691879,511215216.1971062,64678587803496.88
2023-11-27,817987.0,479487.0,33990153.118594855,439166010.2949663,67957790298898.0
2023-11-28,713884.0,479487.0,33990153.118594855,439166010.2949663,67957790298898.0
2023-11-29,713884.0,360588.0,34687799.69065694,459435210.7701186,67957790298898.0
2023-11-30,701654.0,360588.0,34687799.69065694,459435210.7701186,67957790298898.0
2023-12-01,701654.0,496468.0,44330443.88131468,570915813.3834561,67957790298898.0
2023-12-02,689877.0,496468.0,44330443.88131468,570915813.3834561,67957790298898.0
2023-12-03,689877.0,707876.0,46347878.82500001,557403013.066688,67957790298898.0
2023-12-04,763939.0,707876.0,46347878.82500001,557403013.066688,67957790298898.0
2023-12-05,763939.0,514962.0,46391610.444179684,466191610.9285027,67957790298898.0
2023-12-06,642605.0,514962.0,46391610.444179684,466191610.9285027,67957790298898.0
2023-12-07,642605.0,372050.0,38956627.59378403,388493009.1070856,67957790298898.0
